Date,Source,Contact,Contact Group,Description,Description_Clean,Category,Match_Score,Matched_Rule,Auto_Approved,Suggestion_1,Suggestion_2,Suggestion_3
08 Sep 2023,Spend Money,Monte Carlo Bay,,Monte Carlo Bay,monte carlo bay,Exchange Rate Variance,100.0,monte carlo bay,True,,,
20 Sep 2023,Spend Money,Barclays,,Barclays,barclays,Exchange Rate Variance,100.0,barclays,True,,,
04 Oct 2023,Spend Money,Barclays,,Barclays,barclays,Exchange Rate Variance,100.0,barclays,True,,,
18 Oct 2023,Spend Money,Barclays,,Barclays,barclays,Exchange Rate Variance,100.0,barclays,True,,,
19 Oct 2023,Spend Money,Barclays,,Barclays,barclays,Exchange Rate Variance,100.0,barclays,True,,,
23 Oct 2023,Spend Money,Barclays,,Barclays,barclays,Exchange Rate Variance,100.0,barclays,True,,,
23 Oct 2023,Spend Money,Barclays,,Barclays,barclays,Exchange Rate Variance,100.0,barclays,True,,,
24 Oct 2023,Spend Money,Ritz Carlton Dubai,,Ritz Carlton Dubai,ritz carlton dubai,Exchange Rate Variance,100.0,ritz carlton dubai,True,,,
06 Nov 2023,Spend Money,Barclays,,Barclays,barclays,Exchange Rate Variance,100.0,barclays,True,,,
14 Nov 2023,Spend Money,Barclays,,Barclays,barclays,Exchange Rate Variance,100.0,barclays,True,,,
19 Nov 2023,Spend Money,Barclays,,Barclays,barclays,Exchange Rate Variance,100.0,barclays,True,,,
19 Nov 2023,Spend Money,La Esquina - SoHo,,La Esquina - SoHo,la esquina soho,Exchange Rate Variance,100.0,la esquina soho,True,,,
21 Nov 2023,Spend Money,Barclays,,Barclays,barclays,Exchange Rate Variance,100.0,barclays,True,,,
28 Nov 2023,Spend Money,Ritz Carlton Dubai,,Ritz Carlton Dubai,ritz carlton dubai,Exchange Rate Variance,100.0,ritz carlton dubai,True,,,
05 Apr 2024,Spend Money,Moxy Hotels,,Moxy Hotels,moxy hotels,Hotels,100.0,moxy hotels,True,,,
09 Apr 2024,Spend Money,Avis,,Avis,avis,Car Hire,100.0,avis,True,,,
11 Apr 2024,Receivable Payment,New Love Productions Ltd,,Payment: New Love Productions Ltd,new love productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,new love productions ltd,True,,,
06 May 2024,Receivable Payment,Poppet Productions Limited,,Payment: Poppet Productions Limited,poppet productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,poppet productions limited,True,,,
07 May 2024,Receivable Payment,Poppet Productions Limited,,Payment: Poppet Productions Limited,poppet productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,poppet productions limited,True,,,
08 May 2024,Receivable Payment,Poppet Productions Limited,,Payment: Poppet Productions Limited,poppet productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,poppet productions limited,True,,,
08 May 2024,Receivable Payment,Mate Pictures Ltd,,Payment: Mate Pictures Ltd,mate pictures ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mate pictures ltd,True,,,
16 May 2024,Receivable Payment,Poppet Productions Limited,,Payment: Poppet Productions Limited,poppet productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,poppet productions limited,True,,,
27 May 2024,Receivable Payment,Poppet Productions Limited,,Payment: Poppet Productions Limited,poppet productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,poppet productions limited,True,,,
06 Jun 2024,Receivable Payment,Mate Pictures Ltd,,Payment: Mate Pictures Ltd,mate pictures ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mate pictures ltd,True,,,
06 Jun 2024,Receivable Payment,Mate Pictures Ltd,,Payment: Mate Pictures Ltd,mate pictures ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mate pictures ltd,True,,,
06 Jun 2024,Receivable Payment,Poppet Productions Limited,,Payment: Poppet Productions Limited,poppet productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,poppet productions limited,True,,,
06 Jun 2024,Receivable Payment,Mate Pictures Ltd,,Payment: Mate Pictures Ltd,mate pictures ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mate pictures ltd,True,,,
08 Jun 2024,Receivable Payment,Poppet Productions Limited,,Payment: Poppet Productions Limited,poppet productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,poppet productions limited,True,,,
08 Jun 2024,Receivable Payment,Mate Pictures Ltd,,Payment: Mate Pictures Ltd,mate pictures ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mate pictures ltd,True,,,
09 Jun 2024,Receivable Payment,Poppet Productions Limited,,Payment: Poppet Productions Limited,poppet productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,poppet productions limited,True,,,
10 Jun 2024,Receivable Payment,Poppet Productions Limited,,Payment: Poppet Productions Limited,poppet productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,poppet productions limited,True,,,
10 Jun 2024,Receivable Payment,Poppet Productions Limited,,Payment: Poppet Productions Limited,poppet productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,poppet productions limited,True,,,
11 Jun 2024,Receivable Payment,Mate Pictures Ltd,,Payment: Mate Pictures Ltd,mate pictures ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mate pictures ltd,True,,,
11 Jun 2024,Receivable Payment,Cyrano UK Productions,,Payment: Cyrano UK Productions,cyrano uk productions,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,cyrano uk productions,True,,,
12 Jun 2024,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
12 Jun 2024,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
13 Jun 2024,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
21 Jun 2024,Receivable Payment,New Love Productions Ltd,,Payment: New Love Productions Ltd,new love productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,new love productions ltd,True,,,
12 Apr 2021,Receivable Payment,New Love Productions Ltd,,Payment: New Love Productions Ltd,new love productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,new love productions ltd,True,,,
30 Apr 2021,Receivable Payment,Catherine Birdy Productions Ltd,,Payment: Catherine Birdy Productions Ltd,catherine birdy productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,catherine birdy productions ltd,True,,,
07 May 2021,Receivable Payment,Catherine Birdy Productions Ltd,,Payment: Catherine Birdy Productions Ltd,catherine birdy productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,catherine birdy productions ltd,True,,,
07 May 2021,Receivable Payment,Mate Pictures Ltd,,Payment: Mate Pictures Ltd,mate pictures ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mate pictures ltd,True,,,
01 Jun 2021,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
04 Jun 2021,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
11 Jun 2021,Receivable Payment,Mate Pictures Ltd,,Payment: Mate Pictures Ltd,mate pictures ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mate pictures ltd,True,,,
14 Jun 2021,Receivable Payment,Poppet Productions Limited,,Payment: Poppet Productions Limited,poppet productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,poppet productions limited,True,,,
14 Jun 2021,Receivable Payment,Poppet Productions Limited,,Payment: Poppet Productions Limited,poppet productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,poppet productions limited,True,,,
02 Jul 2021,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
08 Jul 2021,Receivable Payment,Catherine Birdy Productions Ltd,,Payment: Catherine Birdy Productions Ltd,catherine birdy productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,catherine birdy productions ltd,True,,,
09 Jul 2021,Receivable Payment,Magnificent Productions Ltd,,Payment: Magnificent Productions Ltd,magnificent productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,magnificent productions ltd,True,,,
04 Aug 2021,Receivable Overpayment Refund,Poppet Productions Limited,,Payment: Poppet Productions Limited,poppet productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,poppet productions limited,True,,,
06 Aug 2021,Receivable Payment,Apple Studios LLC,,Payment: Apple Studios LLC,apple studios llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,apple studios llc,True,,,
03 Sep 2021,Receivable Payment,Apple Studios LLC,,Payment: Apple Studios LLC,apple studios llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,apple studios llc,True,,,
10 Sep 2021,Receivable Payment,Plastercast Productions LLC,,Payment: Plastercast Productions LLC,plastercast productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,plastercast productions llc,True,,,
01 Oct 2021,Receivable Payment,Apple Studios LLC,,Payment: Apple Studios LLC,apple studios llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,apple studios llc,True,,,
12 Nov 2021,Receivable Payment,Apple Studios LLC,,Payment: Apple Studios LLC,apple studios llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,apple studios llc,True,,,
06 Dec 2021,Receivable Payment,Apple Studios LLC,,Payment: Apple Studios LLC,apple studios llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,apple studios llc,True,,,
14 Jan 2022,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
24 Feb 2022,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
25 Feb 2022,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
10 Mar 2022,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
18 Mar 2022,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
18 Mar 2022,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
13 May 2022,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
14 Jun 2022,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
14 Jun 2022,Receivable Payment,Amazon Studios LLC,,Payment: Amazon Studios LLC,amazon studios llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,amazon studios llc,True,,,
17 Jun 2022,Receivable Payment,Apple Studios LLC,,Payment: Apple Studios LLC,apple studios llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,apple studios llc,True,,,
30 Jun 2022,Receivable Payment,"Grand Leo Productions, LLC",,"Payment: Grand Leo Productions, LLC",grand leo productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,grand leo productions llc,True,,,
11 Aug 2022,Receivable Payment,Working Title Films Ltd,,Payment: Working Title Films Ltd,working title films ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,working title films ltd,True,,,
24 Oct 2022,Receivable Payment,Working Title Films Ltd,,Payment: Working Title Films Ltd,working title films ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,working title films ltd,True,,,
01 Nov 2022,Receivable Payment,Apple Studios LLC,,Payment: Apple Studios LLC,apple studios llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,apple studios llc,True,,,
02 Nov 2022,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
25 Nov 2022,Receivable Payment,Transatlantic Productions LLC,,Payment: Transatlantic Productions LLC,transatlantic productions llc,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,transatlantic productions llc,True,,,
14 Dec 2022,Receivable Payment,Poppet Productions Limited,,Payment: Poppet Productions Limited,poppet productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,poppet productions limited,True,,,
15 Dec 2022,Receivable Payment,PRESSURE POINT PRODUCTIONS LIMITED,,Payment: PRESSURE POINT PRODUCTIONS LIMITED,pressure point productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,pressure point productions limited,True,,,
17 Jan 2023,Receivable Payment,PRESSURE POINT PRODUCTIONS LIMITED,,Payment: PRESSURE POINT PRODUCTIONS LIMITED,pressure point productions limited,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,pressure point productions limited,True,,,
17 Jan 2023,Receivable Payment,Mad Leo UK Productions Ltd,,Payment: Mad Leo UK Productions Ltd,mad leo uk productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mad leo uk productions ltd,True,,,
26 Jan 2023,Receivable Payment,Mad Leo UK Productions Ltd,,Payment: Mad Leo UK Productions Ltd,mad leo uk productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mad leo uk productions ltd,True,,,
27 Jan 2023,Receivable Payment,Mad Leo UK Productions Ltd,,Payment: Mad Leo UK Productions Ltd,mad leo uk productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mad leo uk productions ltd,True,,,
19 Apr 2023,Receivable Payment,Mad Leo UK Productions Ltd,,Payment: Mad Leo UK Productions Ltd,mad leo uk productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mad leo uk productions ltd,True,,,
08 Jun 2023,Receivable Payment,Mad Leo UK Productions Ltd,,Payment: Mad Leo UK Productions Ltd,mad leo uk productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mad leo uk productions ltd,True,,,
08 Jun 2023,Receivable Payment,Mad Leo UK Productions Ltd,,Payment: Mad Leo UK Productions Ltd,mad leo uk productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mad leo uk productions ltd,True,,,
07 Dec 2023,Receivable Payment,Mad Leo UK Productions Ltd,,Payment: Mad Leo UK Productions Ltd,mad leo uk productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mad leo uk productions ltd,True,,,
07 Dec 2023,Receivable Payment,Mad Leo UK Productions Ltd,,Payment: Mad Leo UK Productions Ltd,mad leo uk productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mad leo uk productions ltd,True,,,
02 May 2024,Receivable Payment,Mad Leo UK Productions Ltd,,Payment: Mad Leo UK Productions Ltd,mad leo uk productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mad leo uk productions ltd,True,,,
02 May 2024,Receivable Payment,Mad Leo UK Productions Ltd,,Payment: Mad Leo UK Productions Ltd,mad leo uk productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mad leo uk productions ltd,True,,,
02 May 2024,Receivable Payment,Mad Leo UK Productions Ltd,,Payment: Mad Leo UK Productions Ltd,mad leo uk productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mad leo uk productions ltd,True,,,
10 Jul 2024,Receivable Payment,Mad Leo UK Productions Ltd,,Payment: Mad Leo UK Productions Ltd,mad leo uk productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mad leo uk productions ltd,True,,,
12 Jul 2024,Receivable Payment,Mad Leo UK Productions Ltd,,Payment: Mad Leo UK Productions Ltd,mad leo uk productions ltd,"Exchange Rate Variance, 1100 - Debtors Control Account",100.0,mad leo uk productions ltd,True,,,
14 Aug 2024,Payable Payment,Ziffren Brittenham LLP,,Payment: Ziffren Brittenham LLP,ziffren brittenham llp,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,ziffren brittenham llp,True,,,
30 Aug 2024,Payable Payment,Ziffren Brittenham LLP,,Payment: Ziffren Brittenham LLP,ziffren brittenham llp,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,ziffren brittenham llp,True,,,
03 Sep 2024,Payable Payment,Ziffren Brittenham LLP,,Payment: Ziffren Brittenham LLP,ziffren brittenham llp,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,ziffren brittenham llp,True,,,
09 Sep 2024,Payable Payment,Ziffren Brittenham LLP,,Payment: Ziffren Brittenham LLP,ziffren brittenham llp,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,ziffren brittenham llp,True,,,
20 Sep 2024,Payable Payment,Green Hasson Janks,,Payment: Green Hasson Janks,green hasson janks,Professional Fees,100.0,green hasson janks,True,,,
20 Sep 2024,Payable Payment,Fifty One,,Payment: Fifty One,fifty one,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,fifty one,True,,,
01 Oct 2024,Payable Payment,Ziffren Brittenham LLP,,Payment: Ziffren Brittenham LLP,ziffren brittenham llp,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,ziffren brittenham llp,True,,,
01 Nov 2024,Payable Payment,Ziffren Brittenham LLP,,Payment: Ziffren Brittenham LLP,ziffren brittenham llp,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,ziffren brittenham llp,True,,,
01 Nov 2024,Payable Payment,Ziffren Brittenham LLP,,Payment: Ziffren Brittenham LLP,ziffren brittenham llp,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,ziffren brittenham llp,True,,,
08 Nov 2024,Payable Payment,Ziffren Brittenham LLP,,Payment: Ziffren Brittenham LLP,ziffren brittenham llp,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,ziffren brittenham llp,True,,,
08 Nov 2024,Payable Payment,Ziffren Brittenham LLP,,Payment: Ziffren Brittenham LLP,ziffren brittenham llp,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,ziffren brittenham llp,True,,,
06 Dec 2024,Payable Payment,Ziffren Brittenham LLP,,Payment: Ziffren Brittenham LLP,ziffren brittenham llp,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,ziffren brittenham llp,True,,,
06 Dec 2024,Payable Payment,Ziffren Brittenham LLP,,Payment: Ziffren Brittenham LLP,ziffren brittenham llp,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,ziffren brittenham llp,True,,,
06 Dec 2024,Payable Payment,Ziffren Brittenham LLP,,Payment: Ziffren Brittenham LLP,ziffren brittenham llp,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,ziffren brittenham llp,True,,,
06 Dec 2024,Payable Payment,United Talent Agency (UTA),,Payment: United Talent Agency (UTA),united talent agency uta,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,united talent agency uta,True,,,
06 Dec 2024,Payable Payment,David Kordansky Gallery,,Payment: David Kordansky Gallery,david kordansky gallery,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,david kordansky gallery,True,,,
06 Dec 2024,Payable Payment,Masterpiece International,,Payment: Masterpiece International,masterpiece international,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,masterpiece international,True,,,
06 Dec 2024,Payable Payment,Green Hasson Janks,,Payment: Green Hasson Janks,green hasson janks,Professional Fees,100.0,green hasson janks,True,,,
06 Dec 2024,Payable Payment,Complete Fiction Pictures,,Payment: Complete Fiction Pictures,complete fiction pictures,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,complete fiction pictures,True,,,
06 Jan 2025,Payable Payment,"PLMJ Advogados, SP, RL",,"Payment: PLMJ Advogados, SP, RL",plmj advogados sp rl,"Exchange Rate Variance, 2100 - Creditors Control Account",100.0,plmj advogados sp rl,True,,,
06 Jan 2025,Spend Money,HMRC CUMBERNAULD,,HMRC CUMBERNAULD,hmrc cumbernauld,"Other Interest Charges, 2210 - P.A.Y.E.",100.0,hmrc cumbernauld,True,,,
04 Mar 2025,Spend Money,DH Pension,,DH Pension,dh pension,Investment Transfer,100.0,dh pension,True,,,
06 Jul 2021,Spend Money,DH Pension,,DH Pension,dh pension,Investment Transfer,100.0,dh pension,True,,,
06 Jul 2021,Spend Money,DH Pension,,DH Pension,dh pension,Investment Transfer,100.0,dh pension,True,,,
06 Jul 2021,Spend Money,DH Pension,,DH Pension,dh pension,Investment Transfer,100.0,dh pension,True,,,
06 Jul 2021,Spend Money,DH Pension,,DH Pension,dh pension,Investment Transfer,100.0,dh pension,True,,,
25 Oct 2022,Spend Money,DH Pension,,DH Pension,dh pension,Investment Transfer,100.0,dh pension,True,,,
10 Nov 2022,Spend Money,HEALTH FEET FIRST LIMI LONDON,,HEALTH FEET FIRST LIMI LONDON,health feet first limi london,Admin - Private health,100.0,health feet first limi london,True,,,
14 Jun 2023,Spend Money,KICKSTARTER.COM,,KICKSTARTER.COM,kickstartercom,Donations,100.0,kickstartercom,True,,,
14 Jun 2023,Spend Money,GOODBOX SALFORD,,GOODBOX SALFORD,goodbox salford,Donations,100.0,goodbox salford,True,,,
14 Jun 2023,Spend Money,KICKSTARTER.COM,,KICKSTARTER.COM,kickstartercom,Donations,100.0,kickstartercom,True,,,
14 Jun 2023,Spend Money,KICKSTARTER.COM,,KICKSTARTER.COM,kickstartercom,Donations,100.0,kickstartercom,True,,,
14 Jun 2023,Spend Money,Royal Court Theatre,,Royal Court Theatre,royal court theatre,Theatre Tickets,100.0,royal court theatre,True,,,
14 Jun 2023,Spend Money,ORCHID CANCER APPE LONDON,,ORCHID CANCER APPE LONDON,orchid cancer appe london,Donations,100.0,orchid cancer appe london,True,,,
14 Jun 2023,Spend Money,JustGiving,,JustGiving,justgiving,Donations,100.0,justgiving,True,,,
14 Jun 2023,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
17 Nov 2023,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
02 Apr 2024,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
05 Jun 2024,Spend Money,Friends of the Earth,,Friends of the Earth,friends of the earth,Donations - No gift aid,100.0,friends of the earth,True,,,
09 Sep 2024,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
28 Oct 2024,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
31 Mar 2025,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
25 Sep 2024,Spend Money,Friends of the Earth,,Friends of the Earth,friends of the earth,Donations - No gift aid,100.0,friends of the earth,True,,,
26 Mar 2024,Receive Money,Bevan Timothy,,Bevan Timothy,bevan timothy,MVS- Maida Vale Studio,100.0,bevan timothy,True,,,
26 Mar 2024,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
27 Mar 2024,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
27 Mar 2024,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
27 Mar 2024,Spend Money,Friends of the Earth,,Friends of the Earth,friends of the earth,Donations - No gift aid,100.0,friends of the earth,True,,,
28 Mar 2024,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
02 Mar 2025,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
19 Apr 2022,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
15 Mar 2023,Spend Money,Friends of the Earth,,Friends of the Earth,friends of the earth,Donations - No gift aid,100.0,friends of the earth,True,,,
16 Mar 2023,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
17 Mar 2023,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
06 Jun 2024,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
07 Oct 2024,Spend Money,Friends of the Earth,,Friends of the Earth,friends of the earth,Donations - No gift aid,100.0,friends of the earth,True,,,
21 Apr 2024,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
01 Apr 2021,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
01 Apr 2021,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
01 Apr 2021,Spend Money,Just Giving,,Just Giving,just giving,Donations - With Gift aid,100.0,just giving,True,,,
19 Apr 2021,Spend Money,Friends of the Earth,,Friends of the Earth,friends of the earth,Donations - No gift aid,100.0,friends of the earth,True,,,
04 May 2021,Spend Money,Film Nation UK,,Film Nation UK,film nation uk,Donations - No gift aid,100.0,film nation uk,True,,,
04 May 2021,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
04 May 2021,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
18 May 2021,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
19 May 2021,Spend Money,Holocaust Educational Trust,,Holocaust Educational Trust,holocaust educational trust,Donations - No gift aid,100.0,holocaust educational trust,True,,,
01 Jun 2021,Spend Money,Friends of the Earth,,Friends of the Earth,friends of the earth,Donations - No gift aid,100.0,friends of the earth,True,,,
01 Jun 2021,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
01 Jun 2021,Spend Money,NSPCC,,NSPCC,nspcc,Donations - No gift aid,100.0,nspcc,True,,,
18 Jun 2021,Spend Money,Médecins Sans Frontières,,Médecins Sans Frontières,mdecins sans frontires,Donations - No gift aid,100.0,mdecins sans frontires,True,,,
01 Jul 2021,Spend Money,Friends of the Earth,,Friends of the Earth,friends of the earth,Donations - No gift aid,100.0,friends of the earth,True,,,
